UUID,Time,Question,Final Prompt,BigM Tokens,Num Big Times,Tokens Generated,BigM Percentage
92b5e1fd-45fa-42b9-83f5-c005a5566631,20250417-221343,576,18,16384,3.515625
12819139-259c-4af7-a664-3de4c0057c90,20250417-221628,608,19,12416,4.896907216494846
fac384b6-3518-4d31-b27c-3e19739a0aeb,20250417-221618,640,20,16384,3.90625
f40b5c72-07b3-49f2-97ef-1714fafc1469,20250417-221920,480,15,9568,5.016722408026756
69560ed3-677d-4c5d-8a04-d39dcb732238,20250417-221619,768,24,16384,4.6875
f345664a-c604-4f87-b6b3-5eaabdd4806e,20250417-221630,832,26,16384,5.078125
08fc43cd-5270-4aa7-a459-b9739a6824fc,20250417-222241,192,6,4512,4.25531914893617
29d44c7f-c82f-4284-877b-3e387d43966d,20250417-221632,1184,37,16384,7.2265625
692d27bc-5a6b-4188-9595-6dd5bc3f2f82,20250417-222036,832,26,16384,5.078125
5a7b0a06-087e-4885-b7ed-3ef580c2da6c,20250417-222202,896,28,16384,5.46875
